,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,traceability_code,labels,eco_score,quantity,packaging,brand,categories,ingredients_origins,manufacturing,markets,nova_score,fats_lipids_quantity,fats_lipids_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,allergens,additives,generic_name,link,palm_ingredients,origin_detail
964,Cooking spray,5902734320506,['France'],[],[],?,0,0,0,0,0 kj(0 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Kerniges Brot,4388860547429,['France'],[],[],?,1128,5,"45,48",7,4720 kj(1128 kcal),"0,6",2,"0,82","0,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2000000020983,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,Sis go electrilyte,5025324006106,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Tarte normande,0207102045261,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Spaghetti au blé dur français,3264963029202,['France'],[],[],?,352,16,70,13,1473 kj(352 kcal),"0,4",3,,,,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Gaufres pur beurre,3760019911106,['France'],[],[],?,477,"27,9","50,4",6,1996 kj(477 kcal),"17,6","28,9","0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Compal Orange,5601151972328,['France'],[],[],?,46,"0,5","11,5","0,5",192 kj(46 kcal),"0,1","11,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Kill beer,3760118054896,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Sind hi Biryani,0705632490037,['France'],[],[],?,26,"0,6",0,"0,5",109 kj(26 kcal),"0,1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Olives vertes a l’huile d’olive vierge extra,3770003906582,['France'],[],[],?,191,"20,7",1,"1,2",799 kj(191 kcal),2,"0,5",4,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Pain sans gluten,2832006031812,['France'],[],[],?,297,12,37,"5,1",1243 kj(297 kcal),1,1,"0,85","0,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Huile d’olive vierge extra,3547130098332,['France'],[],[],?,900,"99,8",0,0,3766 kj(900 kcal),"15,1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Chai latte,9004119107439,['France'],[],[],?,450,"14,4",79,1,1883 kj(450 kcal),"12,1","64,3","0,57","0,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,"dragibus - epiceries - 0,392kg",2608114025452,['France'],[],[],?,?,?,?,?,,,,,,,,E,"0,392kg",['Plastic'],['Epiceries'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons']",,,,,,,,,,,,,,,,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,,,,,,,,,,,,,,,,,
979,3600550153330,3600550153330,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Poulet nourri aux Graines de Lin,0215703044156,['France'],[],[],?,?,?,?,?,,,,,,,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Poulet fermier bio jaune,2287660015478,['France'],[],[],?,153,"7,6","0,5",21,640 kj(153 kcal),"2,2","0,5","0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,12 Oeufs frais moyens COQUELIN,3348660620129,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Palets Bretons Pur Beurre,3760269155008,['France'],[],[],?,488,"21,6",68,"6,1",2042 kj(488 kcal),"14,1","28,8","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Myanmar montagnes de shan,3187570015768,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Grand Marnier cuvée Louis-Alexandre,3018300020649,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Confiture de myrtilles,3760245190689,['France'],[],[],?,237,"0,6","52,2","0,4",992 kj(237 kcal),"0,19","52,2",,,,,D,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits rouges', 'Confitures de myrtilles']",,,,,0.6 g,en faible quantité,,,,+8%,+130%,-2%,+3%,,,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,0.19 g,en faible quantité,52.2 g,en quantité élevée,+8%,+329%,+3%,,,,,,,,,,
987,Shoyu Ramen,0853151112210,['France'],[],[],?,273,3,48,8,1142 kj(273 kcal),"0,5",1,"1,61","0,644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Longanisse a cuire,3018170403399,['France'],[],[],?,317,28,"2,6",14,1326 kj(317 kcal),11,1,"2,2","0,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Crème chantilly,8009550006373,['France'],[],[],?,150,6,21,"3,1",628 kj(150 kcal),"5,4",17,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Omega 3 forté - vigean - 75cl,3452010004085,['France'],"['Cameline* 60%', 'colza* 35%', 'lin* 5% ""Issues de l\'agriculture biologique', ' oméga 3: 26 g / 100 g oméga 6: 21g/ 100 g oméga 9: 33 g/100 g']","['Végétalien', 'Végétarien']",?,?,100,0,0,,,0,0,0,"['EMB 36056A', 'Cluis (Indre, France)']","['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'Union Végétarienne Européenne', 'Union Végétarienne Européenne - Vegan', 'FR-BIO-01', 'AB Agriculture Biologique']",C,75 cl,['Verre'],['Vigean'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', ""Huile combinée (mélange d'huiles)""]",['Union européenne'],['France'],,,100 g,en quantité élevée,0 g,en faible quantité,,,+4%,-100%,-100%,-100%,-100%,85.4%,5.5%,3.9%,3.4%,1.7%,0.0%,50,,,0 g,en faible quantité,,,-100%,,,,,,,,https://www.huilerievigean.com/boutique/collection-huiles/huiles-vitalite-lin-et-composees/omega-3-forte/,,
991,Chips saveur chevre et piment d’espelette,3760326670017,['France'],[],[],?,498,28,53,6,2084 kj(498 kcal),"2,2","2,6","1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,3178041306874,3178041306874,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Riz jasmin demi complet - Racines Bio - 1kg,3700019521554,['France'],[],[],?,352,"1,8",75,"7,5",1473 kj(352 kcal),0,0,0,0,,"['Bio', 'Bio européen', 'en:KH-BIO-149', 'AB Agriculture Biologique']",B,1 kg,,['Racines Bio'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Graines', 'Céréales et dérivés', 'Céréales en grains', 'Riz', 'Riz parfumés', 'Riz de variété indica', 'Riz long grain', 'Riz thaï']",,,,,1.8 g,en faible quantité,0 g,en faible quantité,,+1%,+71%,-1%,+2%,-100%,-100%,79.0%,0.0%,6.4%,11.0%,3.6%,0.0%,74,0 g,en faible quantité,0 g,en faible quantité,+0%,-100%,-100%,0,,B,,,,,,,
994,Limoni & Zenzero,8020046003324,['France'],[],[],?,173,"0,1","42,9","0,45",724 kj(173 kcal),0,"42,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Orange,3248340047935,['France'],[],[],?,46,1,"5,1","0,4",192 kj(46 kcal),0,"5,1","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Veggie tzatziki,3770020736025,['France'],[],[],?,229.39999389648,23,"1,7","2,2",960 kj(229 kcal),3,"0,8","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Pain au lait - Monoprix,0002000002770,['France'],[],[],?,374,13,54,9,1565 kj(374 kcal),8,12,1,"0,4",,,,,['Sachet en plastique'],['Monoprix'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Magret de canard origine France fumé entier,2333582003885,['France'],[],[],?,325,27,"1,6",19,1360 kj(325 kcal),10,"0,7","2,7","1,08","['EMB 40261A', 'Saint-Geours-de-Maremne (Landes, France)']",,D,,['Film en plastique'],,"['Viandes', 'Volailles', 'Canards', 'Magrets de canard']",,,,,27 g,en quantité élevée,2.7 g,en quantité élevée,,-4%,-8%,+28%,+6%,+64%,+64%,81.9%,9.6%,2.1%,2.2%,1.1%,3.1%,28,10 g,en quantité élevée,0.7 g,en faible quantité,-4%,0%,+4%,23,+25%,E,+25%,,,,,,
999,Marco polo sublime,3700286563936,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Truite cuite et fumée,2682702046845,['France'],[],[],?,135,43,5,24,565 kj(135 kcal),6,5,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Les récoltes bio Panais Potimarron Dinde,3041091672094,['France'],[],[],?,62,"1,6","8,5","2,5",259 kj(62 kcal),"0,3","2,3",,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Olives de Grèce dénoyautées à la ciboulette,3524130002583,['France'],[],[],?,208,"20,8","2,6","1,1",870 kj(208 kcal),"2,3","0,5","2,7","1,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Yams,3393142642984,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Noix de Saint-Jacques avec corail élevées au Pérou - U,3256228435507,['France'],[],[],?,77,7,"2,3","15,4",322 kj(77 kcal),"0,2","0,5","0,41","0,164",,,,,,['U'],"['Produits de la mer', 'Mollusques', 'Noix de Saint-Jacques']",,,,,7 g,en quantité modérée,0.41 g,en quantité modérée,,-12%,+312%,-20%,-2%,-25%,-25%,,,,,,,,0.2 g,en faible quantité,0.5 g,en faible quantité,-15%,-74%,-21%,-4,,A,,,,,,,
1005,Assaisonnement bio pour oeuf et omelette,5413401008318,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Pied de porc cuit,2438359023162,['France'],[],[],?,160.80000305176,"9,2","0,8","18,7",673 kj(160 kcal),3,0,"4,2","1,68","['FR 85.240.001 CE', 'Saint-Malô-du-Bois (Vendée, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Crème glacée Vanille,3760318100973,['France'],[],[],?,208,10,25,"3,5",870 kj(208 kcal),"7,1",20,"0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Fagot aperitif,2001316023293,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Haribo worms,3103220045220,['France'],[],[],?,336,"0,5",81,5,1406 kj(336 kcal),"0,1",53,"0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Paté de canard,3332870021715,['France'],[],[],?,322,29,32,13,1347 kj(322 kcal),11,"0,8","1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Roti cuit au four,2497660057464,['France'],[],[],?,179,"10,4","0,7","22,5",749 kj(179 kcal),"3,9","0,7","1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Les volailles du chef,2209550005727,['France'],[],[],?,167,"8,3",0,23,699 kj(167 kcal),"2,3",0,"0,87","0,348",,"['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,mamie nova double chocolat,3456770002152,['France'],[],[],?,138,"6,4",17,"2,7",577 kj(138 kcal),"4,1","14,7","0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Porc basque en pot au feu,3332870022453,['France'],[],[],?,150,11,"2,5",11,628 kj(150 kcal),"1,6","1,3","0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Sirop baie de sureau,3585261209043,['France'],[],[],?,35.900001525879,0,9,0,150 kj(35 kcal),0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Lentilles Œuf poché Carottes,3560071422363,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Skyr,3250393048029,['France'],[],[],?,50,"0,5","3,7","8,5",209 kj(50 kcal),"0,1","3,4","0,1","0,04",,"['Nutriscore', 'Nutriscore A']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Ginger Preserve,4792098161218,['France'],[],[],?,320,0,76,1,1339 kj(320 kcal),0,"63,8","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Beurre de brebis,3701002405783,['France'],[],[],?,753,83,"0,5","0,7",3151 kj(753 kcal),62,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Filets de poulet,2691361041009,['France'],[],[],?,172,"9,5","0,7",21,720 kj(172 kcal),"2,7","0,7","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Kassatly chtaura,0762571330220,['France'],[],[],?,58,0,"14,5",0,243 kj(58 kcal),0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Cervelas,5400141426106,['France'],[],[],?,200,14,4,13,837 kj(200 kcal),"5,5","0,9","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Bourgogne tonerre,3566761005595,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,La terrine de chevreuil à la fine champagne,3598960060525,['France'],[],[],?,274,23,"4,1",14,1146 kj(274 kcal),8,"0,7","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Miel de thym,3664887005083,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Groenten bitterballen,8710861994739,['France'],[],[],?,265,17,22,"4,3",1109 kj(265 kcal),"5,7","1,3","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Guacamole,3256228666130,['France'],[],[],?,183,17,"3,6",17,766 kj(183 kcal),"3,2","0,2","0,83","0,332",,"['Bio', 'Bio européen', 'Agriculture non UE', 'BE-BIO-02', 'Nutriscore', 'Nutriscore A', 'AB Agriculture Biologique']",C,,,,"['Epicerie', 'Sauces', 'Guacamoles']",,,,,17 g,en quantité modérée,0.83 g,en quantité modérée,,+13%,+38%,-41%,+877%,-25%,-25%,75.9%,9.1%,4.3%,8.3%,1.9%,0.5%,56,3.2 g,en quantité modérée,0.2 g,en faible quantité,+15%,+24%,-90%,3,-40%,C,-40%,,,,,,
1028,5907653104657,5907653104657,['France'],[],[],?,?,?,?,?,,,,,,,['Sans gluten'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Viande bovine,0204219028019,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Saint Emilion grand cru,3700580500156,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Croquets,0206175022049,['France'],[],[],?,369,"7,5",62,"8,6",1544 kj(369 kcal),"0,9",39,"0,36","0,144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Farine complète,3602019786219,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Pepe nero lampong extra forte,8004708045259,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Poulet à la Mexicaine,0217801038969,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,4 chipos herbe + 4 chipos nature + 4 merguez,2466257054384,['France'],[],[],?,278,24,"1,3",15,1163 kj(278 kcal),10,1,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Zoe mozzarella bufala dop,8011192001456,['France'],[],[],?,279,23,"0,5",17,1167 kj(279 kcal),14,"0,5","0,45","0,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Moules sauce piquante,3700972915056,['France'],[],[],?,203,"15,6","1,3","14,4",849 kj(203 kcal),"2,1",0,"0,8","0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Saucisses aux herbes,2466251033453,['France'],[],[],?,289,25,1,15,1209 kj(289 kcal),10,1,"1,6","0,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Noix de coco rapé,3700199600049,['France'],[],[],?,534,51,10,7,2234 kj(534 kcal),45,"3,7",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Salami cocido,4250370510692,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,PARMIGIANO,2893454030505,['France'],[],[],?,420,30,0,0,1757 kj(420 kcal),20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Moutarde à l’Ancienne,0062505101255,['France'],[],[],?,148,"9,7","2,6",7,619 kj(148 kcal),"1,7","1,4","5,7","2,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Truite fumée au bois de hêtre,2225812056870,['France'],[],[],?,136,"4,7",0,"23,4",569 kj(136 kcal),"0,9",0,"2,6","1,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Citron vert,3662994000007,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Pain paillasse,0248984009842,['France'],[],[],?,0.49,"2,1","48,5","8,5",2 kj(0 kcal),"0,7",2,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,ABC BISCUITS,5410421002326,['France'],[],[],?,434,"8,7",79,"8,5",1816 kj(434 kcal),"4,4",17,"0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,ice tea,3564700729229,['France'],[],[],?,24,"0,5","6,1","0,5",100 kj(24 kcal),"0,1","6,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Desperados,3119783970763,['France'],[],[],?,0,"0,6","5,7",0,0 kj(0 kcal),0,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Bacardi,5010677740128,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Jus de citron jaune a l’huile essentiel,05395651,['France'],[],[],?,19,"0,5","1,1","0,5",79 kj(19 kcal),"0,1","1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,KEYSER SÖZE,3760084330314,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Lard rôti,2699482046316,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,Mochis chocolat et cheesecake fraise,0201581029521,['France'],[],[],?,322,13,48,"3,2",1347 kj(322 kcal),"7,9",30,"0,26","0,104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Sablés/Biscuits,3555089941470,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Tawny port,5013521100901,['France'],[],[],?,0,?,?,?,0 kj(0 kcal),0,0,,,,,,,['Bottle'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Mayonnaise benedicta,3660603082161,['France'],[],[],?,653,71,"2,1","1,4",2732 kj(653 kcal),"5,4","1,3","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Pate landais,3328581000019,['France'],[],[],?,350,"32,3","0,8","13,1",1464 kj(350 kcal),"12,5","0,8","1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Tartinable Thon Gingembre MSC Confit 140g -,3700966563874,['France'],[],[],?,132,"7,1","6,1","9,7",552 kj(132 kcal),"2,76","3,6","0,9","0,36",,"['Pêche durable', 'Pêche durable MSC']",,,,,"['Produits de la mer', 'Poissons']",,,,,7.1 g,en quantité modérée,0.9 g,en quantité modérée,,-31%,-37%,+193%,-47%,-41%,-41%,,,,,,,,2.76 g,en quantité modérée,3.6 g,en faible quantité,-30%,+17%,+527%,1,-85%,B,-85%,,,,,,
1059,Viande bovine,2886831043298,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Pilaki aux haricots barbunya,0191822005622,['France'],[],[],?,130,8,10,5,544 kj(130 kcal),"0,8",2,"0,8","0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,Crousty mix,2600239027557,['France'],[],[],?,505,26,61,"6,2",2113 kj(505 kcal),15,47,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Intense huile d'olive vierge extra bio,3770018420004,['France'],[],[],?,899,100,0,0,3761 kj(899 kcal),14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,Cagole Prodigieuse,3760199620379,['France'],[],[],?,40,0,"9,4",0,167 kj(40 kcal),0,"8,7",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Tamma 055 Ditali GR. 500,8006905010559,['France'],[],[],?,360,"1,5","72,2",13,1506 kj(360 kcal),"0,3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,Lichine,3303292306643,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,La menorquina vanille cookies,8421542017165,['France'],[],[],?,284,10,43,"4,8",1188 kj(284 kcal),"8,7",24,"0,36","0,144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Kefir,3770014427069,['France'],[],[],?,12,0,3,0,50 kj(12 kcal),0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,Bierre Black ipa,3770009353045,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,Peppered steak sauce,5021039024107,['France'],[],[],?,147,"0,8","34,7","1,7",615 kj(147 kcal),"0,1","20,3",2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Faire Free Almond - Yoplait,3329770072473,['France'],[],[],?,?,?,?,?,,,,,,,,,,,['Yoplait'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Gewirztraminer,3225820065665,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,Fava beans Plain,6224000856526,['France'],[],[],?,77,1,12,5,322 kj(77 kcal),0,1,"0,33","0,132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Tomme brebis corse,2487062037522,['France'],[],[],?,5,32,"3,3",21,21 kj(5 kcal),18,0,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
