,name,bar_code,traceability_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,labels,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,packaging,allergens,nova_score,salt_quantity,salt_comment,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,ingredients_origins,markets,manufacturing,generic_name,additives,link,origin_detail
1549,8719238019990,8719238019990,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Pain de mie complet - NaturéO - 400g,3701091700943,,['France'],[],[],?,295,4,52,12,1234 kj(295 kcal),"0,5","7,6","0,8","0,32",['NaturéO'],"['Nutriscore', 'Nutriscore B']",B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains de mie', 'Pains complets', 'Pains de mie complet']",4 g,en quantité modérée,0.5 g,en faible quantité,7.6 g,en quantité modérée,,+14%,+14%,-7%,-20%,+21%,+51%,+35%,64.5%,20.4%,9.9%,4.5%,0.7%,0.0%,88,400 g,,,,0.8 g,en quantité modérée,-30%,-30%,2,,B,,,,,,,,
1551,Saucisse campagnarde,2472207044343,,['France'],[],[],?,213,"15,7","1,7","16,1",891 kj(213 kcal),"5,94","0,5","1,68","0,672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Sparkling Marshmallow,8718858612864,,['France'],[],[],?,1,0,0,0,4 kj(1 kcal),0,0,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Sucre de Fleur de Coco,3088541008645,,['France'],[],[],?,382,0,94,"1,1",1598 kj(382 kcal),0,83,"0,425","0,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Miel toutes fleurs,3309069000035,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,Miel,6290041902508,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,Maïs croquant,3580282280026,,['France'],[],[],?,89,"2,4",12,"2,9",372 kj(89 kcal),"0,5","4,9","0,43","0,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Spaghetti lentilles jaunes riz brun,7340083455698,,['France'],[],[],?,342,"2,2",57,21,1431 kj(342 kcal),"0,5","1,1",,,,"['Bio', 'Bio européen', 'IT-BIO-009']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,Huile d’olive vierge,3760183987013,,['France'],[],[],?,899,100,0,0,3761 kj(899 kcal),17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Brochettes saint jacques ail et fines herbes,2416891044937,,['France'],[],[],?,117,"4,7","1,4",17,490 kj(117 kcal),"0,7",0,"0,64","0,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,Mixed Seafood Selection,4056489344711,,['France'],[],[],?,70,"1,2","2,4","12,3",293 kj(70 kcal),"0,3","0,5","1,59","0,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,Cornet saveur citron meringué,3292590084226,,['France'],[],[],?,184,"6,6",28,"2,4",770 kj(184 kcal),"4,8",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Petit éprautre aux légumes,3287390062697,,['France'],[],[],?,186,12,14,"4,6",778 kj(186 kcal),"1,6","4,3","0,75","0,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,Vitamolas Kids Probioticos,8436570613036,,['France'],[],[],?,540,"0,34","89,258","0,1",2259 kj(540 kcal),0,0,"0,32","0,128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,3770014284044,3770014284044,"['FR 59.584.001 CE', 'Taisnières-sur-Hon (Nord, France)']",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Fruit Candies,8710998471776,,['France'],[],[],?,392,"0,5",97,"0,5",1640 kj(392 kcal),"0,1",70,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,Licor,8480000288349,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,Octagonal Balsamico Wijnazijn,8015352307655,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,"Carottes râpées, citron de sicile",0205856006118,,['France'],[],[],?,73,"4,5","5,5",1,305 kj(73 kcal),"0,3","4,5","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Breizh’pom,3486061587013,,['France'],[],[],?,54,"0,5",12,"1,3",226 kj(54 kcal),"0,1",9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Porc,2480833024660,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Gimber,5430001598261,,['France'],[],[],?,14,"0,2","34,5","0,42",59 kj(14 kcal),0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Croissants bio,2030503833223,,['France'],[],[],?,420,"22,6","45,7","7,3",1757 kj(420 kcal),"15,1","7,3","1,16","0,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,Crackers au romarin de provence,3770015504004,,['France'],[],[],?,462,14,56,9,1933 kj(462 kcal),3,3,2,"0,8",,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Fizzy Cola bottles,8683323900015,,['France'],[],[],?,341,0,"80,3",0,1427 kj(341 kcal),0,"62,8",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Cornets café cœur de sauce au café arabica,3292590084134,,['France'],[],[],?,253,"9,2",38,"3,6",1059 kj(253 kcal),"6,7",26,"0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,ravioli,3021690029451,,['France'],[],[],?,93,"2,2",14,"3,5",389 kj(93 kcal),"0,5","2,6","0,75","0,3",,"['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,Muscat de Hambourg,3436901330842,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Vegan Ponzu,4970077196318,,['France'],[],[],?,15,0,4,0,63 kj(15 kcal),0,3,"1,175","0,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,Chiffonade de Rosette de Lyon,2228544018178,,['France'],[],[],?,363,"28,43","2,45","24,4",1519 kj(363 kcal),"10,25","2,42",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,['Film en plastique'],,,,,,,,,,,,,,,,,
1580,Limonade,3760223390032,,['France'],[],[],?,34,0,"8,4",0,142 kj(34 kcal),0,"8,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,Boisson avoine,3421557921070,,['France'],[],[],?,42,"1,2","7,6","0,3",176 kj(42 kcal),"0,2","3,6",,,,"['Bio', 'Bio européen', 'Nutriscore', 'Nutriscore B', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Mediterranean Sea Salt,5030101015899,,['France'],[],[],?,0,0,0,0,0 kj(0 kcal),0,0,98,"39,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,Bissli,0077544003095,,['France'],[],[],?,500,23,68,"5,3",2092 kj(500 kcal),"2,3","1,3","1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Falafels,5907222459003,,['France'],[],[],?,251,12,20,11,1050 kj(251 kcal),"1,4","2,6","2,1","0,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,Sudae fraise,3274664173364,,['France'],[],[],?,272,12,38,"2,9",1138 kj(272 kcal),"7,9",28,"0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,Mozarella,3570513267049,,['France'],[],[],?,224,19,1,17,937 kj(224 kcal),13,0,17,"6,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,Mayonnaise,3662444004500,,['France'],[],[],?,612,66,3,"0,3",2561 kj(612 kcal),5,3,"1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Veggie snack,8720354023617,,['France'],[],[],?,302,"18,9","27,4","4,8",1264 kj(302 kcal),"8,7","22,8","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Sauce Tex Mex,3760239184380,,['France'],[],[],?,110,"7,4","6,8","2,6",460 kj(110 kcal),"0,1","3,6","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,Friand à la viande,3701027900386,,['France'],[],[],?,384,"27,1","22,3","12,5",1607 kj(384 kcal),"12,5","1,1","2,3","0,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Boulette nature bio le cochon de marzan,2443893033584,,['France'],[],[],?,216,16,1,17,904 kj(216 kcal),"6,2","0,5","1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Mousse mangue passion 8 part,2030509002302,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,Emmental de savoie,2218309028474,,['France'],[],[],?,396,31,"0,5",29,1657 kj(396 kcal),20,"0,5","0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Pizza,0201001046909,,['France'],[],[],?,214,"8,5",19,15,895 kj(214 kcal),"5,2","0,9",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,Sugo di pomodoro alla bolognese,8033100277272,,['France'],[],[],?,166,"8,1","16,7","13,4",695 kj(166 kcal),"1,5","10,2","1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Prefou vendeen,3250392393670,,['France'],[],[],?,226,"20,8","3,2","6,4",946 kj(226 kcal),"14,9","1,7","1,24","0,496",,"['Nutriscore', 'Nutriscore D']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,Muesli Croustillant Chocolat Proteines,3421557921148,,['France'],[],[],?,419,12,58,15,1753 kj(419 kcal),"2,2",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Worcestershire sauce,4003879220018,,['France'],[],[],?,89,"0,3","18,5","0,3",372 kj(89 kcal),"0,19","17,3","3,3","1,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Huile d’olive extra vierge biologique,5203817205032,,['France'],[],[],?,824,"91,6",0,0,3448 kj(824 kcal),"12,6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Cavalinha,5606677302062,,['France'],[],[],?,191.3,"8,9",0,"27,7",800 kj(191 kcal),2,0,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Olive verdi bella di cerignola denocciolate in salamoia,8003850292962,,['France'],[],[],?,141,"13,8","1,6","1,2",590 kj(141 kcal),"2,5",0,"2,6","1,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,Tsarine,3416180015661,,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Pepsi Max cherry,4060800159977,,['France'],[],[],?,0.5,"0,1","0,1","0,1",2 kj(0 kcal),"0,1","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,Brocolis,3700638100420,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,Huile d'olive,3547130098257,,['France'],[],[],?,900,"99,8",0,0,3766 kj(900 kcal),"15,1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,Parmentier de poisson,8501700356470,"['FR 47.323.329 CE', 'Villeneuve-sur-Lot (Lot-et-Garonne, France)']",['France'],[],[],?,122,"6,3",8,"7,6",510 kj(122 kcal),"3,9","0,8","0,68","0,272",,,,,,,,,,,,,,,,,,,,,,,,,,,"['Barquette en plastique', 'Etui en carton']",,,,,,,,,,,,,,,,,
1607,"poêlée primeur - Les Bouchers - 0,600",2603481034113,"['FR 37.261.430 CE', 'Tours (Indre-et-Loire, France)']",['France'],"['Pois croquant', 'oignons rouge', 'eau', 'beurre', 'fond de legumes', 'sel', 'matodextrine de ble et de pdt', 'carotes celeri', 'oignon', 'poireaux ', ' sel', 'ail', 'epaíssisant ']",['Non végétalien'],?,?,?,?,?,,,,,,['Les Bouchers'],,,,,,,,,,,,,,,,,,,,,,,,,"0,600",['Plastique'],['Lait'],3,,,,,,,,,,['Les bouchers'],['France'],,,?,
1608,Fava beans with red pepper,5283003200485,,['France'],[],[],?,127,1,18,8,531 kj(127 kcal),0,2,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,Sauce grand-mere l original,2658469111669,,['France'],[],[],?,402,43,2,"1,7",1682 kj(402 kcal),"4,1",2,"2,8","1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Origan extra,3102870012439,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,
1611,Oeuf,2958908228528,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Farina di grano tenero TIPO 00,8018211901681,,['France'],[],[],?,349,"0,9",74,10,1460 kj(349 kcal),"0,2",1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Taralli,85174320,,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,Truite du pays basque fumee,3770011036486,,['France'],[],[],?,198,"11,4","0,6","23,1",828 kj(198 kcal),"2,5","0,6","2,9","1,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Farine,8000158086040,,['France'],[],[],?,350,"1,7","71,5",12,1464 kj(350 kcal),"0,4","1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Poêlée de pommes de terre,3512030028468,,['France'],[],[],?,170,"9,8",14,"5,3",711 kj(170 kcal),"3,8","0,9","0,73","0,292",,"['Nutriscore', 'Nutriscore C']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,Les brocolis bio,3516458201007,,['France'],[],[],?,120,"0,51","2,82","2,1",502 kj(120 kcal),"0,124","1,89","5,3","2,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,Pain spécial maïs tournesol,0260041007875,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,Dés méditerranéen,3060921505050,,['France'],[],[],?,360,30,"0,5",22,1506 kj(360 kcal),21,"0,5",2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,Tripes lyonnaises,2563363034832,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Fatteh: pois chiches bio & patates douces mijotés - Seazon,3701456315577,,['France'],[],[],?,120,4,16,4,502 kj(120 kcal),1,2,0,0,['Seazon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Ravioles jambon de bayonne bleu de brebis & noix torréfiées,3760328640018,,['France'],[],[],?,310,"10,3","39,7","14,7",1297 kj(310 kcal),"4,4","1,4",1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,Pain au chocolat,0203304007878,,['France'],[],[],?,?,?,?,?,,,,0,0,,,D,"['Snacks', 'Snacks sucrés', 'Viennoiseries', 'Pains au chocolat']",,,,,,,,,,,,,,,81.1%,12.4%,3.5%,2.7%,0.3%,0.0%,50,,,,,0 g,en faible quantité,-100%,-100%,,,,,,,,,,,
1624,PIZZA FORESTIERE,3700477661892,,['France'],[],[],?,218,"9,1",24,"8,9",912 kj(218 kcal),"5,1","1,5","1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,Vermicelles - Carrefour Bio,3560071252847,,['France'],[],[],?,354,"1,5",72,12,1481 kj(354 kcal),0,"3,5",,,['Carrefour Bio'],['Bio'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes de blé dur', 'Vermicelles de blé dur']",1.5 g,en faible quantité,0 g,en faible quantité,3.5 g,en faible quantité,,+1%,+0%,-13%,-100%,+12%,+33%,+3%,,,,,,,,,,,,,,,,,,,,,['Carrefour'],,,,,
1626,Tartufo Molho Trufado Salsa,8032872650405,,['France'],[],[],?,327,34,"1,4","3,4",1368 kj(327 kcal),"6,2",0,"0,74","0,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,Feuilles de vigne,4260065872721,,['France'],[],[],?,28,"0,1","3,1","0,9",117 kj(28 kcal),0,"2,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,Fontilla bière blonde,3770008453012,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,Tartare de légumes,2045890012076,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,Pain de campagne long,0203150010503,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,Sauce curry,3564700808689,,['France'],[],[],?,299,29,"8,5","0,9",1251 kj(299 kcal),"2,4","4,4",2,"0,8",,"['Nutriscore', 'Nutriscore D']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,Saucisses de volaille fumées,2485965026247,,['France'],[],[],?,206,14,"0,9",20,862 kj(206 kcal),"4,1","0,9","1,6","0,64",,,E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses de volaille']",14 g,en quantité modérée,4.1 g,en quantité modérée,0.9 g,en faible quantité,,+14%,+13%,+19%,+13%,-28%,+73%,+21%,88.4%,6.6%,1.6%,0.9%,0.5%,2.0%,17,,,,,1.6 g,en quantité élevée,-10%,-10%,13,+33%,D,+33%,,,,,,,
1633,Jambom cru,8007141515198,,['France'],[],[],?,225,13,0,27,941 kj(225 kcal),"4,6",0,"5,4","2,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,Thé slim citronnelle,3700803900565,,['France'],[],[],?,1,0,"0,2","0,1",4 kj(1 kcal),0,0,0,0,,"['Bio', 'Bio européen', 'en:VN-BIO-154']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,La tablette tentation,3266191025636,,['France'],[],[],?,572,44,28,10,2393 kj(572 kcal),20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,Comté,2404926019159,,['France'],[],[],?,410,34,"0,5",26,1715 kj(410 kcal),22,"0,5","0,8","0,32",,['AOP'],D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",34 g,en quantité élevée,22 g,en quantité élevée,0.5 g,en faible quantité,,-2%,-2%,-2%,-3%,+8%,+87%,-3%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,0.8 g,en quantité modérée,-5%,-5%,13,0%,D,0%,,,,,,,
1637,Andros compote pommes morceaux et vanille,3608580047384,,['France'],[],[],?,46,"0,2",10,"0,3",192 kj(46 kcal),0,10,0,0,['Andros'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,Poulet,0217115119583,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,Ossau-iraty -,2287100002259,"['FR 35.068.004 CE', 'Châteaubourg (Ille-et-Vilaine, France)']",['France'],[],[],?,422,35,"1,2",25,1766 kj(422 kcal),25,"0,5","1,6","0,64",,['AOP'],E,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Fromages de brebis', 'Ossau-Iraty']",35 g,en quantité élevée,25 g,en quantité élevée,0.5 g,en faible quantité,,0%,+0%,-3%,+1%,+28%,+71%,+6%,89.1%,5.2%,2.2%,2.3%,1.0%,0.3%,34,,,,,1.6 g,en quantité élevée,-10%,-10%,17,-3%,D,-3%,,,,,,,
1640,Boisson Malté abbaye de Vaucelle,3770019145005,,['France'],[],[],?,33,33,33,33,138 kj(33 kcal),33,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,Paupiettes au saumon sauce aux herbes,3508100190333,,['France'],[],[],?,135,"9,3","3,3","7,2",565 kj(135 kcal),"3,7",1,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,Duo pomme abricot,3760020024208,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,Feinkost Dittmann Olivensalat Spanischer Art,4002239419000,,['France'],[],[],?,69,"5,6","1,2","1,3",289 kj(69 kcal),"0,7",1,"3,35","1,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,Terinne de bacon,3507172000861,,['France'],[],[],?,237,18,1,18,992 kj(237 kcal),"6,8","0,5","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,Sirop pêche d'avignon,3242611103009,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,Biscotello,5201004544094,,['France'],[],[],?,489.70001220703,21,68,"5,6",2049 kj(489 kcal),11,28,"0,62","0,248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,Boisson au cbd,3770020564024,,['France'],[],[],?,16,"0,5","2,1",0,67 kj(16 kcal),0,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,Haricot,3363295479911,,['France'],[],[],?,?,?,?,?,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,Deer jerky,3770020255007,,['France'],[],[],?,250,"3,8","4,8",55,1046 kj(250 kcal),"1,74","1,8","3,75","1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,Ribs de porc à la mexicaine,2245061045067,,['France'],[],[],?,227,17,"0,4",18,950 kj(227 kcal),"6,6","0,2","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,Gorgonzola,0207465017844,,['France'],[],[],?,375,35,24,16,1569 kj(375 kcal),24,0,"0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,Cuisse de poulet,0217010023947,,['France'],[],[],?,171,11,18,18,715 kj(171 kcal),"3,2",0,"0,22","0,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,4056489441014,4056489441014,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,Bêtise de Cambrai,3048461401995,,['France'],[],[],?,385,"0,5",96,"0,5",1611 kj(385 kcal),"0,01",78,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,
1655,Cacahuètes Géantes grillées et salées,8435177065668,,['France'],[],[],?,615,50,"8,9",7,2573 kj(615 kcal),7,"5,5","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,"Hartweizennudeln, Rigatoni, Pasta Mancini",8033712790114,,['France'],[],[],?,365,"1,1",75,"13,4",1527 kj(365 kcal),"0,22","3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,Tea time khari,8904063254597,,['France'],[],[],?,561,"35,9","51,6","7,9",2347 kj(561 kcal),"21,8","2,7","3,1","1,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,6 cornet vanille noix de pecan,3292590084448,,['France'],[],[],?,274,13,35,"4,3",1146 kj(274 kcal),"7,4",24,"0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,Olives noires naturelles,5201892301519,,['France'],[],[],?,205,20,"3,7","1,1",858 kj(205 kcal),"2,9","0,4","3,4","1,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
